image_id,filename,label,annotator,date,source
196,clean_street_196.jpg,clean_street,A,2026-03-06,google
197,clean_street_197.jpg,clean_street,A,2026-03-06,wikimedia
198,clean_street_198.jpg,clean_street,A,2026-03-06,google
199,clean_street_199.jpg,clean_street,A,2026-03-06,bing
200,clean_street_200.jpg,clean_street,A,2026-03-06,bing
201,clean_street_201.jpg,clean_street,A,2026-03-06,wikimedia
202,clean_street_202.jpg,clean_street,A,2026-03-06,google
203,clean_street_203.jpg,clean_street,A,2026-03-06,bing
204,clean_street_204.jpg,clean_street,A,2026-03-06,bing
205,clean_street_205.jpg,clean_street,A,2026-03-06,google
206,clean_street_206.jpg,clean_street,A,2026-03-06,flickr
207,clean_street_207.jpg,clean_street,A,2026-03-06,google
208,clean_street_208.jpg,clean_street,A,2026-03-06,google
209,clean_street_209.jpg,clean_street,A,2026-03-06,bing
210,clean_street_210.jpg,clean_street,A,2026-03-06,google
211,clean_street_211.jpg,clean_street,A,2026-03-06,bing
212,clean_street_212.jpg,clean_street,A,2026-03-06,flickr
213,clean_street_213.jpg,clean_street,A,2026-03-06,pexels
214,clean_street_214.jpg,clean_street,A,2026-03-06,google
215,clean_street_215.jpg,clean_street,A,2026-03-06,wikimedia
216,clean_street_216.jpg,clean_street,A,2026-03-06,bing
217,clean_street_217.jpg,clean_street,A,2026-03-06,bing
218,clean_street_218.jpg,clean_street,A,2026-03-06,bing
219,clean_street_219.jpg,clean_street,A,2026-03-06,bing
220,clean_street_220.jpg,clean_street,A,2026-03-06,bing
221,clean_street_221.jpg,clean_street,A,2026-03-06,bing
222,clean_street_222.jpg,clean_street,A,2026-03-06,unsplash
223,clean_street_223.jpg,clean_street,A,2026-03-06,wikimedia
224,clean_street_224.jpg,clean_street,A,2026-03-06,bing
225,clean_street_225.jpg,clean_street,A,2026-03-06,google
226,clean_street_226.jpg,clean_street,A,2026-03-06,google
227,clean_street_227.jpg,clean_street,A,2026-03-06,google
228,clean_street_228.jpg,clean_street,A,2026-03-06,google
229,clean_street_229.jpg,clean_street,A,2026-03-06,google
230,clean_street_230.jpg,clean_street,A,2026-03-06,bing
231,clean_street_231.jpg,clean_street,A,2026-03-06,bing
232,clean_street_232.jpg,clean_street,A,2026-03-06,bing
233,clean_street_233.jpg,clean_street,A,2026-03-06,bing
234,clean_street_234.jpg,clean_street,A,2026-03-06,flickr
235,clean_street_235.jpg,clean_street,A,2026-03-06,google
236,clean_street_236.jpg,clean_street,A,2026-03-06,wikimedia
237,clean_street_237.jpg,clean_street,A,2026-03-06,google
238,clean_street_238.jpg,clean_street,A,2026-03-06,bing
239,clean_street_239.jpg,clean_street,A,2026-03-06,bing
240,clean_street_240.jpg,clean_street,A,2026-03-06,bing
241,clean_street_241.jpg,clean_street,A,2026-03-06,google
242,clean_street_242.jpg,clean_street,A,2026-03-06,bing
243,clean_street_243.jpg,clean_street,A,2026-03-06,unsplash
244,clean_street_244.jpg,clean_street,A,2026-03-06,google
245,clean_street_245.jpg,clean_street,A,2026-03-06,bing
246,clean_street_246.jpg,clean_street,A,2026-03-06,google
247,clean_street_247.jpg,clean_street,A,2026-03-06,bing
248,clean_street_248.jpg,clean_street,A,2026-03-06,google
249,clean_street_249.jpg,clean_street,A,2026-03-06,wikimedia
250,clean_street_250.jpg,clean_street,A,2026-03-06,bing
251,clean_street_251.jpg,clean_street,A,2026-03-06,flickr
252,clean_street_252.jpg,clean_street,A,2026-03-06,bing
253,clean_street_253.jpg,clean_street,A,2026-03-06,bing
254,clean_street_254.jpg,clean_street,A,2026-03-06,google
255,clean_street_255.jpg,clean_street,A,2026-03-06,bing
256,clean_street_256.jpg,clean_street,A,2026-03-06,google
257,clean_street_257.jpg,clean_street,A,2026-03-06,bing
258,clean_street_258.jpg,clean_street,A,2026-03-06,google
259,clean_street_259.jpg,clean_street,A,2026-03-06,google
260,clean_street_260.jpg,clean_street,A,2026-03-06,google
261,clean_street_261.jpg,clean_street,A,2026-03-06,bing
262,clean_street_262.jpg,clean_street,A,2026-03-06,bing
263,clean_street_263.jpg,clean_street,A,2026-03-06,google
264,clean_street_264.jpg,clean_street,A,2026-03-06,google
265,clean_street_265.jpg,clean_street,A,2026-03-06,unsplash
266,clean_street_266.jpg,clean_street,A,2026-03-06,bing
267,clean_street_267.jpg,clean_street,A,2026-03-06,bing
268,clean_street_268.jpg,clean_street,A,2026-03-06,google
269,clean_street_269.jpg,clean_street,A,2026-03-06,google
270,clean_street_270.jpg,clean_street,A,2026-03-06,bing
271,clean_street_271.jpg,clean_street,A,2026-03-06,unsplash
272,clean_street_272.jpg,clean_street,A,2026-03-06,flickr
273,clean_street_273.jpg,clean_street,A,2026-03-06,flickr
274,clean_street_274.jpg,clean_street,A,2026-03-06,google
275,clean_street_275.jpg,clean_street,A,2026-03-06,bing
276,clean_street_276.jpg,clean_street,A,2026-03-06,bing
277,clean_street_277.jpg,clean_street,A,2026-03-06,google
278,clean_street_278.jpg,clean_street,A,2026-03-06,bing
279,clean_street_279.jpg,clean_street,A,2026-03-06,bing
280,clean_street_280.jpg,clean_street,A,2026-03-06,bing
281,clean_street_281.jpg,clean_street,A,2026-03-06,bing
282,clean_street_282.jpg,clean_street,A,2026-03-06,google
283,clean_street_283.jpg,clean_street,A,2026-03-06,pexels
284,clean_street_284.jpg,clean_street,A,2026-03-06,bing
285,clean_street_285.jpg,clean_street,A,2026-03-06,unsplash
286,clean_street_286.jpg,clean_street,A,2026-03-06,google
287,clean_street_287.jpg,clean_street,A,2026-03-06,flickr
288,clean_street_288.jpg,clean_street,A,2026-03-06,bing
289,clean_street_289.jpg,clean_street,A,2026-03-06,google
290,clean_street_290.jpg,clean_street,A,2026-03-06,google
291,clean_street_291.jpg,clean_street,A,2026-03-06,unsplash
292,clean_street_292.jpg,clean_street,A,2026-03-06,bing
293,clean_street_293.jpg,clean_street,A,2026-03-06,google
294,clean_street_294.jpg,clean_street,A,2026-03-06,google
295,clean_street_295.jpg,clean_street,A,2026-03-06,bing
296,clean_street_296.jpg,clean_street,A,2026-03-06,google
297,clean_street_297.jpg,clean_street,A,2026-03-06,wikimedia
298,clean_street_298.jpg,clean_street,A,2026-03-06,unsplash
299,clean_street_299.jpg,clean_street,A,2026-03-06,google
300,clean_street_300.jpg,clean_street,A,2026-03-06,bing
301,clean_street_301.jpg,clean_street,A,2026-03-06,bing
302,clean_street_302.jpg,clean_street,A,2026-03-06,bing
303,clean_street_303.jpg,clean_street,A,2026-03-06,bing
304,clean_street_304.jpg,clean_street,A,2026-03-06,pexels
305,clean_street_305.jpg,clean_street,A,2026-03-06,google
306,clean_street_306.jpg,clean_street,A,2026-03-06,bing
307,clean_street_307.jpg,clean_street,A,2026-03-06,google
308,clean_street_308.jpg,clean_street,A,2026-03-06,flickr
309,clean_street_309.jpg,clean_street,A,2026-03-06,wikimedia
310,clean_street_310.jpg,clean_street,A,2026-03-06,wikimedia
311,clean_street_311.jpg,clean_street,A,2026-03-06,bing
312,clean_street_312.jpg,clean_street,A,2026-03-06,google
313,clean_street_313.jpg,clean_street,A,2026-03-06,google
314,clean_street_314.jpg,clean_street,A,2026-03-06,bing
315,clean_street_315.jpg,clean_street,A,2026-03-06,bing
316,clean_street_316.jpg,clean_street,A,2026-03-06,google
317,clean_street_317.jpg,clean_street,A,2026-03-06,google
318,clean_street_318.jpg,clean_street,A,2026-03-06,google
319,clean_street_319.jpg,clean_street,A,2026-03-06,google
320,clean_street_320.jpg,clean_street,A,2026-03-06,bing
321,clean_street_321.jpg,clean_street,A,2026-03-06,wikimedia
322,clean_street_322.jpg,clean_street,A,2026-03-06,flickr
323,clean_street_323.jpg,clean_street,A,2026-03-06,google
324,clean_street_324.jpg,clean_street,A,2026-03-06,bing
325,clean_street_325.jpg,clean_street,A,2026-03-06,bing
326,clean_street_326.jpg,clean_street,A,2026-03-06,bing
327,clean_street_327.jpg,clean_street,A,2026-03-06,bing
328,clean_street_328.jpg,clean_street,A,2026-03-06,flickr
329,clean_street_329.jpg,clean_street,A,2026-03-06,bing
330,clean_street_330.jpg,clean_street,A,2026-03-06,bing
331,clean_street_331.jpg,clean_street,A,2026-03-06,unsplash
332,clean_street_332.jpg,clean_street,A,2026-03-06,pexels
333,clean_street_333.jpg,clean_street,A,2026-03-06,google
334,clean_street_334.jpg,clean_street,A,2026-03-06,google
335,clean_street_335.jpg,clean_street,A,2026-03-06,bing
336,clean_street_336.jpg,clean_street,A,2026-03-06,bing
337,clean_street_337.jpg,clean_street,A,2026-03-06,bing
338,clean_street_338.jpg,clean_street,A,2026-03-06,bing
339,clean_street_339.jpg,clean_street,A,2026-03-06,bing
340,clean_street_340.jpg,clean_street,A,2026-03-06,google
341,clean_street_341.jpg,clean_street,A,2026-03-06,bing
342,clean_street_342.jpg,clean_street,A,2026-03-06,bing
343,clean_street_343.jpg,clean_street,A,2026-03-06,google
344,clean_street_344.jpg,clean_street,A,2026-03-06,bing
345,clean_street_345.jpg,clean_street,A,2026-03-06,google
346,clean_street_346.jpg,clean_street,A,2026-03-06,google
347,clean_street_347.jpg,clean_street,A,2026-03-06,bing
348,clean_street_348.jpg,clean_street,A,2026-03-06,flickr
349,clean_street_349.jpg,clean_street,A,2026-03-06,google
350,clean_street_350.jpg,clean_street,A,2026-03-06,bing
351,construction_waste_001.jpg,construction_waste,C,2026-03-09,google
352,construction_waste_002.jpg,construction_waste,C,2026-03-09,google
353,construction_waste_003.jpg,construction_waste,C,2026-03-09,google
354,construction_waste_004.jpg,construction_waste,C,2026-03-09,bing
355,construction_waste_005.jpg,construction_waste,C,2026-03-09,bing
356,construction_waste_006.jpg,construction_waste,C,2026-03-09,bing
357,construction_waste_007.jpg,construction_waste,C,2026-03-09,google
358,construction_waste_008.jpg,construction_waste,C,2026-03-09,google
359,construction_waste_009.jpg,construction_waste,C,2026-03-09,google
360,construction_waste_010.jpg,construction_waste,C,2026-03-09,bing
361,construction_waste_011.jpg,construction_waste,C,2026-03-09,google
362,construction_waste_012.jpg,construction_waste,C,2026-03-09,google
363,construction_waste_013.jpg,construction_waste,C,2026-03-09,google
364,construction_waste_014.jpg,construction_waste,C,2026-03-09,bing
365,construction_waste_015.jpg,construction_waste,C,2026-03-09,bing
366,construction_waste_016.jpg,construction_waste,C,2026-03-09,flickr
367,construction_waste_017.jpg,construction_waste,C,2026-03-09,google
368,construction_waste_018.jpg,construction_waste,C,2026-03-09,google
369,construction_waste_019.jpg,construction_waste,C,2026-03-09,google
370,construction_waste_020.jpg,construction_waste,C,2026-03-09,bing
371,construction_waste_021.jpg,construction_waste,C,2026-03-09,google
372,construction_waste_022.jpg,construction_waste,C,2026-03-09,wikimedia
373,construction_waste_023.jpg,construction_waste,C,2026-03-09,bing
374,construction_waste_024.jpg,construction_waste,C,2026-03-09,unsplash
375,construction_waste_025.jpg,construction_waste,C,2026-03-09,google
376,construction_waste_026.jpg,construction_waste,C,2026-03-09,google
377,construction_waste_027.jpg,construction_waste,C,2026-03-09,google
378,construction_waste_028.jpg,construction_waste,C,2026-03-09,google
379,construction_waste_029.jpg,construction_waste,C,2026-03-09,google
380,construction_waste_030.jpg,construction_waste,C,2026-03-09,bing
381,construction_waste_031.jpg,construction_waste,C,2026-03-09,bing
382,construction_waste_032.jpg,construction_waste,C,2026-03-09,pexels
383,construction_waste_033.jpg,construction_waste,C,2026-03-09,google
384,construction_waste_034.jpg,construction_waste,C,2026-03-09,flickr
385,construction_waste_035.jpg,construction_waste,C,2026-03-09,google
386,construction_waste_036.jpg,construction_waste,C,2026-03-09,bing
387,construction_waste_037.jpg,construction_waste,C,2026-03-09,bing
388,construction_waste_038.jpg,construction_waste,C,2026-03-09,bing
389,construction_waste_039.jpg,construction_waste,C,2026-03-09,bing
390,construction_waste_040.jpg,construction_waste,C,2026-03-09,google
391,construction_waste_041.jpg,construction_waste,C,2026-03-09,bing
392,construction_waste_042.jpg,construction_waste,C,2026-03-09,bing
393,construction_waste_043.jpg,construction_waste,C,2026-03-09,wikimedia
394,construction_waste_044.jpg,construction_waste,C,2026-03-09,bing
395,construction_waste_045.jpg,construction_waste,C,2026-03-09,unsplash
396,construction_waste_046.jpg,construction_waste,C,2026-03-09,flickr
397,construction_waste_047.jpg,construction_waste,C,2026-03-09,bing
398,construction_waste_048.jpg,construction_waste,C,2026-03-09,wikimedia
399,construction_waste_049.jpg,construction_waste,C,2026-03-09,google
400,construction_waste_050.jpg,construction_waste,C,2026-03-09,bing
401,construction_waste_051.jpg,construction_waste,C,2026-03-09,flickr
402,construction_waste_052.jpg,construction_waste,C,2026-03-09,flickr
403,construction_waste_053.jpg,construction_waste,C,2026-03-09,bing
404,construction_waste_054.jpg,construction_waste,C,2026-03-09,bing
405,construction_waste_055.jpg,construction_waste,C,2026-03-09,google
406,construction_waste_056.jpg,construction_waste,C,2026-03-09,bing
407,construction_waste_057.jpg,construction_waste,C,2026-03-09,bing
408,construction_waste_058.jpg,construction_waste,C,2026-03-09,google
409,construction_waste_059.jpg,construction_waste,C,2026-03-09,bing
410,construction_waste_060.jpg,construction_waste,C,2026-03-09,pexels
411,construction_waste_061.jpg,construction_waste,C,2026-03-09,google
412,construction_waste_062.jpg,construction_waste,C,2026-03-09,bing
413,construction_waste_063.jpg,construction_waste,C,2026-03-09,bing
414,construction_waste_064.jpg,construction_waste,C,2026-03-09,pexels
415,construction_waste_065.jpg,construction_waste,C,2026-03-09,google
416,construction_waste_066.jpg,construction_waste,C,2026-03-09,google
417,construction_waste_067.jpg,construction_waste,C,2026-03-09,wikimedia
418,construction_waste_068.jpg,construction_waste,C,2026-03-09,bing
419,construction_waste_069.jpg,construction_waste,C,2026-03-09,google
420,construction_waste_070.jpg,construction_waste,C,2026-03-09,wikimedia
421,construction_waste_071.jpg,construction_waste,C,2026-03-09,bing
422,construction_waste_072.jpg,construction_waste,C,2026-03-09,bing
423,construction_waste_073.jpg,construction_waste,C,2026-03-09,unsplash
424,construction_waste_074.jpg,construction_waste,C,2026-03-09,unsplash
425,construction_waste_075.jpg,construction_waste,C,2026-03-09,bing
426,construction_waste_076.jpg,construction_waste,C,2026-03-09,bing
427,construction_waste_077.jpg,construction_waste,C,2026-03-09,bing
428,construction_waste_078.jpg,construction_waste,C,2026-03-09,bing
429,construction_waste_079.jpg,construction_waste,C,2026-03-09,google
430,construction_waste_080.jpg,construction_waste,C,2026-03-09,google
431,construction_waste_081.jpg,construction_waste,C,2026-03-09,google
432,construction_waste_082.jpg,construction_waste,C,2026-03-09,google
433,construction_waste_083.jpg,construction_waste,C,2026-03-09,bing
434,construction_waste_084.jpg,construction_waste,C,2026-03-09,bing
435,construction_waste_085.jpg,construction_waste,C,2026-03-09,google
436,construction_waste_086.jpg,construction_waste,C,2026-03-09,bing
437,construction_waste_087.jpg,construction_waste,C,2026-03-09,google
438,construction_waste_088.jpg,construction_waste,C,2026-03-09,google
439,construction_waste_089.jpg,construction_waste,C,2026-03-09,google
440,construction_waste_090.jpg,construction_waste,C,2026-03-09,bing
441,construction_waste_091.jpg,construction_waste,C,2026-03-09,google
442,construction_waste_092.jpg,construction_waste,C,2026-03-09,unsplash
443,construction_waste_093.jpg,construction_waste,C,2026-03-09,bing
444,construction_waste_094.jpg,construction_waste,C,2026-03-09,unsplash
445,construction_waste_095.jpg,construction_waste,C,2026-03-09,bing
446,construction_waste_096.jpg,construction_waste,C,2026-03-09,flickr
447,construction_waste_097.jpg,construction_waste,C,2026-03-09,flickr
448,construction_waste_098.jpg,construction_waste,C,2026-03-09,bing
449,construction_waste_099.jpg,construction_waste,C,2026-03-09,bing
450,construction_waste_100.jpg,construction_waste,C,2026-03-09,google
451,construction_waste_101.jpg,construction_waste,C,2026-03-09,pexels
452,construction_waste_102.jpg,construction_waste,C,2026-03-09,bing
453,construction_waste_103.jpg,construction_waste,C,2026-03-09,wikimedia
454,construction_waste_104.jpg,construction_waste,C,2026-03-09,bing
455,construction_waste_105.jpg,construction_waste,C,2026-03-09,google
456,construction_waste_106.jpg,construction_waste,C,2026-03-09,bing
457,construction_waste_107.jpg,construction_waste,C,2026-03-09,google
458,construction_waste_108.jpg,construction_waste,C,2026-03-09,google
